Date,User,Tweet
2022-05-29 23:57:28+00:00,Trista505,'It was clearly the wrong decision': Top Texas cop breaks down as he reveals 19 officers stood outside classroom where gunman trapped victims doing NOTHING because Uvalde police chief thought everyone was dead despite kids continuing to call 911 https://t.co/o5DmCotc14
2022-05-29 23:57:28+00:00,Gaigous,"Federal agents who went to Robb Elementary School in Uvalde, Texas, on Tuesday to confront a gunman who killed 19 children were told by local police to wait and not enter the school —"
2022-05-29 23:57:27+00:00,Gaigous,Feds entered Uvalde school to kill gunman despite local police initially asking them to wait https://t.co/8wF1Ikipwh
2022-05-29 23:57:27+00:00,kpflynn1961,"@zoiedt I consider myself a liberal on most things, but this assessment of the role of police in the context of Uvalde is ridiculous. If anything it supports the idea that the police are part of the problem rather than the solution."
2022-05-29 23:57:27+00:00,efgumnick,"@davidaxelrod Since the Uvalde police willingly surrendered their role, I’m not sure it’s accurate to call the police’s role “indispensable.”"
2022-05-29 23:57:24+00:00,maricate,"@LangmanVince Wow! How to deflect, minimize and disrespect the families who have lost loved one to guns across 🇺🇸. Drunk driving is wrong and illegal; Mr. Pelosi was caught and fined. Can’t say the same for the poor families in #Uvalde and #Buffalo and all the others affected by gun violence!"
2022-05-29 23:57:22+00:00,jornal_cultura,"O presidente dos Estados Unidos, Joe Biden, visitou neste domingo (29) o memorial às vítimas do massacre de Uvalde, no estado do Texas. #Biden #Texas #TVCultura. 

https://t.co/HTudfTdJ5v"
2022-05-29 23:57:18+00:00,tvcultura,"O presidente dos Estados Unidos, Joe Biden, visitou neste domingo (29) o memorial às vítimas do massacre de Uvalde, no estado do Texas. #Biden #Texas #TVCultura. 

https://t.co/VQtbZTB0BD"
2022-05-29 23:57:16+00:00,Lulubobcat1,From a former assistant DA in #Uvalde - #UvaldePolice raise you hands if you think the body cam will mysteriously disappear https://t.co/3AdznX4T7W
2022-05-29 23:57:14+00:00,PulpNews,Uvalde tells Biden to 'do something'; he pledges 'we #will' - May 29 @ 7:54 PM ET https://t.co/ts0FxAQ9S6
2022-05-29 23:57:09+00:00,paulabear_,my heart is just completely shattered for those babies in Uvalde..
2022-05-29 23:57:09+00:00,AmericanPragmat,"A pastor blames the #Uvalde slaughter on teaching evolution.

Liar, idiot and reason young increasingly dont trust churchs.

https://t.co/wgul0Kpvcb"
2022-05-29 23:57:09+00:00,BgHanse,@RonFilipkowski The Uvalde Mayor has blood on his. hands
2022-05-29 23:57:05+00:00,preachingterp,"After Uvalde, the father of a Columbine victim says Democrats can do better on gun messaging #SmartNews  https://t.co/UR4ZUsJVCg"
2022-05-29 23:57:03+00:00,LightTheWay22,"#Uvalde #Enough #EndGunViolence 

https://t.co/lshXOqtanc"
2022-05-29 23:57:00+00:00,dangeronion1,"The ""good guy with a gun"" is a myth! Except, you know, when it isn't. Thanks for being all over this story, national media. You're as good at your jobs as Uvalde cops.
Woman kills gunman; prevents mass shooting in West Virginia, USA https://t.co/fNymhp521L"
2022-05-29 23:56:58+00:00,vdm_radio,"Pareja presidencial de Estados Unidos visitó la comunidad de Uvalde donde rindieron tributo a las 21 personas que muerieron en la masacre de la escuela primaria Robb. Informa Celia Mendoza de la @VozdeAmerica desde Uvalde, Texas. https://t.co/57e2NR2ew0"
